,molecule_id,SMILES,vs1,vdelta,vs1_xtb,vdelta_xtb,xtb_coordinates_path,mmff_coordinates_path,basic_coordinates_path
6274,1766460299457_stgg2292,CC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3ccccc32)c(C#N)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,2.981689453125,0.1936845779418945,3.5466,0.25,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2292/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2292/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2292/basic.xyz
6275,1766460299457_stgg1211,Cc1ccc2c(c1)c1cc(C)cc(C)c1n2-c1ccc2c(c1)c1cc(-n3c4ccccc4c4ccccc43)ccc1n2-c1ccc(C(=O)c2ccncc2)cc1,2.7531540393829346,0.1248935461044311,3.7319,0.4268,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1211/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1211/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1211/basic.xyz
6276,1766460299457_stgg2263,CCC(B(C(CC)=C(C)C)c1cc(C)c(-n2c3ccc(N(c4ccccc4)c4ccccc4)cc3c3cc(N(c4ccccc4)c4ccccc4)ccc32)cc1C)=C(C)C,2.691420078277588,0.1795748174190521,3.2916,0.4502999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2263/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2263/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2263/basic.xyz
6277,1766460299457_stgg4271,c1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-c1nc2ccccn2n1,3.0780177116394043,0.2219012081623077,3.969,0.3929999999999998,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4271/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4271/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4271/basic.xyz
6278,1766460299457_stgg794,CC(C)(C)c1cc(-c2nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)n2)cc(-n2c3ccccc3c3ccccc32)c1,2.823967695236206,0.090399146080017,3.8388,0.4075000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg794/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg794/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg794/basic.xyz
6279,1766460299457_stgg2361,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2ccncc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-n1c2ccccc2c2ccccc21,3.154390335083008,0.2156670093536377,3.8263,0.3694999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2361/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2361/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2361/basic.xyz
6280,1766460299457_stgg2738,O=C(c1ccncc1)c1ccc(-n2c3ccc(-c4ccc(F)cc4)cc3c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc32)cc1,2.9104039669036865,0.2887459099292755,3.7152,0.4080999999999997,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2738/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2738/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2738/basic.xyz
6281,1766460299457_stgg1527,c1ccc(-c2nnc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)nc2-n2c3ccccc3c3ccccc32)cc1,2.9742679595947266,0.2317438721656799,2.9227,0.0631999999999997,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1527/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1527/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1527/basic.xyz
6282,1766460299457_stgg2247,CC=CC=CN(c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1)c1c(C)cc(C)cc1C(C)(C)C,2.737433195114136,0.213897168636322,3.4495,0.6945000000000001,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2247/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2247/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2247/basic.xyz
6283,1766460299457_stgg3132,Cc1cc(-c2ccccc2-n2c3ccccc3c3ccccc32)nc(-c2cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc(-c3cccc(-c4c(C)cccc4C)c3)n2)n1,3.2073874473571777,0.3030460178852081,3.7577,0.3095999999999996,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3132/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3132/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3132/basic.xyz
6284,1766460299457_stgg568,c1ccc(-c2nnc(-n3c4ccccc4c4cc(-c5nc(-n6c7ccccc7c7ccccc76)ccc5-n5c6ccccc6c6ccccc65)ccc43)nc2-c2ccccc2)cc1,2.8942410945892334,0.2843464016914367,3.031,0.0855000000000001,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg568/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg568/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg568/basic.xyz
6285,1766460299457_stgg1145,O=C(c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)ccc32)cc1)c1cccnc1,2.924910545349121,0.148458182811737,3.7098,0.4336000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1145/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1145/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1145/basic.xyz
6286,1766460299457_stgg2128,Cc1nnc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)nc1-c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc1,2.906489610671997,0.2653777599334717,3.0178,-0.0018000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2128/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2128/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2128/basic.xyz
6287,1766460299457_stgg3010,CC(C)(C)c1ccc(-c2c(C#N)c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c(-n3c4ccccc4c4ccccc43)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,3.091975212097168,0.2029286921024322,3.8276,0.4140999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3010/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3010/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3010/basic.xyz
6288,1766460299457_stgg4767,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C)cc(C)c32)c(C)c1,2.8912689685821533,0.1001629829406738,3.3785,0.0501,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4767/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4767/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4767/basic.xyz
6289,1766460299457_stgg160,CC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1ccccc1-c1nc(-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)nc(-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)n1,3.0960583686828613,0.257651150226593,3.6564,0.2240000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg160/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg160/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg160/basic.xyz
6290,1766460299457_stgg3520,O=P(c1ccccc1)(c1ccccc1)c1ccccc1-c1nc(-c2ccccc2)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,3.135005712509156,0.2811395227909088,3.8586,0.4178000000000001,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3520/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3520/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3520/basic.xyz
6291,1766460299457_stgg3701,Cc1cc(C(=O)c2ccncc2)cc(-n2c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3c3cc(C(C)(C)C)ccc32)c1,2.6734514236450195,0.1548381745815277,3.7051,0.4337,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3701/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3701/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3701/basic.xyz
6292,1766460299457_stgg569,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(-n3c4c(C)cc(C)cc4c4cc(C)cc(C)c43)cc2-n2c3ccc(C)cc3c3cc(C)cc(C)c32)c(C)c1,2.8155620098114014,0.0719669461250305,3.3391,0.0153000000000003,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg569/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg569/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg569/basic.xyz
6293,1766460299457_stgg4194,N#Cc1cc(-n2c3ccccc3c3cc(Br)ccc32)c(C#N)cc1-c1cc(-n2c3ccccc3c3ccccc32)ccc1Nc1ccc(Br)cc1,2.817704677581787,0.1706343591213226,3.3624,0.2879,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4194/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4194/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4194/basic.xyz
6294,1766460299457_stgg4692,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccccc4c4cccc(-n5c6ccccc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)c43)n2)cc1,2.9297409057617188,0.1215439438819885,3.6731,0.351,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4692/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4692/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4692/basic.xyz
6295,1766460299457_stgg1157,N#Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(-n2c3ccccc3c3ccccc32)c1,2.8517560958862305,0.1121138930320739,3.8319,0.3759999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1157/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1157/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1157/basic.xyz
6296,1766460299457_stgg1839,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-n2c3ccccc3c3ccccc32)c(-c2ccccc2)c(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1C#N,3.1063761711120605,0.2121741771697998,3.7779,0.3405,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1839/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1839/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1839/basic.xyz
6297,1766460299457_stgg4055,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3cccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)c3)nc(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)n2)cc1,2.708582639694214,0.1030315160751342,3.6432,0.2401000000000004,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4055/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4055/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4055/basic.xyz
6298,1766460299457_stgg4948,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-c2nccc(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)n2)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21,3.0897562503814697,0.1881689131259918,3.815,0.4070999999999998,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4948/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4948/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4948/basic.xyz
6299,1766460299457_stgg2745,c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-c4cccc(-n5c6ccccc6c6ccccc65)n4)cc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,2.841481208801269,0.1156942844390869,3.8157,0.3753999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2745/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2745/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2745/basic.xyz
6300,1766460299457_stgg718,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2ccccc2)cc(C(=O)c2ccccc2)c1-c1ccccc1,2.8793179988861084,0.1730773448944091,3.7855,0.3971999999999998,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg718/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg718/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg718/basic.xyz
6301,1766460299457_stgg1586,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2cc(-c3ccccc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,3.289794683456421,0.3115424215793609,3.7895,0.3908,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1586/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1586/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1586/basic.xyz
6302,1766460299457_stgg2282,N#Cc1cc(-c2cc(-c3ccccc3)nc(-n3c4ccccc4c4ccccc43)n2)cc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)c1,2.890549898147583,0.1511798202991485,3.841,0.4366000000000003,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2282/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2282/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2282/basic.xyz
6303,1766460299457_stgg2448,Cc1cc(C)c2c(c1)c1cc(C)cc(C)c1n2-c1ccc2c(c1)c1ccccc1n2-c1ccc(-n2c3ccccc3c3ccccc32)c(C(=O)c2ccccn2)c1,2.7564730644226074,0.1064906120300293,3.2452,0.1213999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2448/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2448/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2448/basic.xyz
6304,1766460299457_stgg2926,Cc1ccc(C)c(-n2c3ccc(N(c4ccccc4)c4ccc5c(c4)c4cc(C(C)C)ccc4n5-c4ccccc4-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)cc3c3cc(C)cc(C)c32)c1,2.742470979690552,0.1618630588054657,3.5432,0.4412000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2926/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2926/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2926/basic.xyz
6305,1766460299457_stgg2182,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2ccccc2)c(-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,2.8510401248931885,0.1301203966140747,3.9166,0.4442999999999997,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2182/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2182/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2182/basic.xyz
6306,1766460299457_stgg2379,N#Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,2.7502684593200684,0.174483448266983,3.6555,0.3923000000000001,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2379/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2379/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2379/basic.xyz
6307,1766460299457_stgg485,O=C(c1ccncc1)c1ccc(-c2ccccc2-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1,2.7289414405822754,0.1250739693641662,3.6024,0.2270999999999996,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg485/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg485/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg485/basic.xyz
6308,1766460299457_stgg1776,CC(C)(C)c1ccc(-c2nc(-c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)n2)cc1,2.8466508388519287,0.2386743724346161,3.7195,0.4062999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1776/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1776/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1776/basic.xyz
6309,1766460299457_stgg4095,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-n2c3ccccc3c3ccccc32)nc1C(=O)c1ccccc1,2.75016713142395,0.2108762264251709,2.8751,0.2271,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4095/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4095/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4095/basic.xyz
6310,1766460299457_stgg1335,CC(C)(C)c1cc(Nc2ccc(C(C)(C)C)cc2-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(=O)c2cccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c2)c1,2.7808566093444824,0.2613864839076996,3.0618,0.4341999999999997,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1335/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1335/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg1335/basic.xyz
6311,1766460299457_stgg3226,O=Cc1ccc(-n2c3ccccc3c3ccccc32)cc1-c1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc(-c2ccccc2)n1,2.975353717803955,0.2380810976028442,3.59,0.3938999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3226/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3226/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3226/basic.xyz
6312,1766460299457_stgg3580,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(-n3c4ccc(-n5c6c(C)cc(C)cc6c6cc(C)cc(C)c65)cc4c4c(C)cc(C)cc43)cccc2-n2c3c(C)cc(C)cc3c3cc(C)cc(C)c32)c(C)c1,2.799294233322144,0.0670034885406494,3.3494,0.0216000000000002,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3580/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3580/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3580/basic.xyz
6313,1766460299457_stgg3873,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1-c1cccc(-n2c3ccccc3c3ccccc32)c1,3.145630121231079,0.2817485630512237,3.8418,0.3701000000000003,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3873/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3873/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg3873/basic.xyz
6314,1766460299457_stgg4889,FC(F)(F)c1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccc(-n4c5ccccc5c5ccccc54)cc32)cc1-n1c2ccccc2c2ccccc21,3.276695251464844,0.2531445026397705,3.8361,0.3490999999999999,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4889/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4889/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg4889/basic.xyz
6315,1766460299457_stgg2422,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(-n3c4ccccc4c4ccccc43)cc2N(c2ccc(C(C)C)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C)c1,2.7195255756378174,0.2388450801372528,2.9412,0.1088999999999997,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2422/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2422/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2422/basic.xyz
6316,1766460299457_stgg2711,O=C(c1nc(-c2ccccc2)nc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)n1)c1cc(-n2c3ccccc3c3ccccc32)ccc1-c1cccc(-n2c3ccccc3c3ccccc32)c1,2.8066928386688232,0.1466464400291443,3.5566,0.1459000000000001,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2711/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2711/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2711/basic.xyz
6317,1766460299457_stgg2380,c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-n4c5ccccc5c5cc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)ccc54)c3)n2)cc1,2.810168981552124,0.1096770167350769,3.9044,0.4636999999999998,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2380/geom.xtbopt.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2380/mmff.xyz,/scratch/jaggbow/AutoregressiveMolecules_checkpoints/main_exp/1766460299457/stgg2380/basic.xyz
